time,y
0.0,0.28736460831144695
0.20202020202020202,0.21858205578805354
0.40404040404040403,0.6222978692655389
0.6060606060606061,0.4369346175882797
0.8080808080808081,0.6179097055009048
1.0101010101010102,0.5520148151459616
1.2121212121212122,0.8063115184084586
1.4141414141414141,1.6004578375672862
1.6161616161616161,1.4567940226630571
1.8181818181818181,0.832942767150142
2.0202020202020203,0.4324953081273738
2.2222222222222223,0.27642779255548133
2.4242424242424243,0.36904566351123447
2.6262626262626263,-0.2885648334066247
2.8282828282828283,-0.822507477210968
3.0303030303030303,-0.9375251739242383
3.2323232323232323,-1.7045110872703426
3.4343434343434343,-1.8178819602944585
3.6363636363636362,-1.169271926940652
3.8383838383838382,-1.670978757195106
4.040404040404041,-1.2187088852157268
4.242424242424242,-1.3489650735159178
4.444444444444445,-1.137269907229359
4.646464646464646,-0.125100328858606
4.848484848484849,-0.12708609222420694
5.05050505050505,0.41360542541283574
5.252525252525253,0.9321053009304613
5.454545454545454,1.3771361073014052
5.656565656565657,1.87507138483243
5.858585858585858,2.437377973018669
6.0606060606060606,2.459776748183387
6.262626262626262,2.7453574564270156
6.4646464646464645,2.3549598916609473
6.666666666666667,2.197190265572784
6.8686868686868685,1.425556056646587
7.070707070707071,1.115426539980089
7.2727272727272725,-0.31791767000693805
7.474747474747475,-0.47738725717227615
7.6767676767676765,-1.2903990372981982
7.878787878787879,-1.7873760715566656
8.080808080808081,-2.3685974122203435
8.282828282828282,-3.0899528691555433
8.484848484848484,-4.0314372351906655
8.686868686868687,-3.6819311637550793
8.88888888888889,-3.7175129044424375
9.09090909090909,-2.811112942830858
9.292929292929292,-2.072755050148369
9.494949494949495,-0.8608280178725435
9.696969696969697,-0.16518760147868672
9.8989898989899,1.4253087431774143
10.1010101010101,2.2689438415703456
10.303030303030303,2.9441854307172877
10.505050505050505,4.759054985862443
10.707070707070708,4.98569655976676
10.909090909090908,4.957138952768599
11.11111111111111,5.491593201848026
11.313131313131313,4.491420564220874
11.515151515151516,3.94695627893882
11.717171717171716,3.3257335841382987
11.919191919191919,1.680045216281
12.121212121212121,-0.562392821908024
12.323232323232324,-1.4369402260733055
12.525252525252524,-3.398127858035626
12.727272727272727,-5.252015911432165
12.929292929292929,-6.455534348664554
13.131313131313131,-7.31854543039921
13.333333333333334,-8.13764872366586
13.535353535353535,-7.137943505591557
13.737373737373737,-7.089794525747391
13.93939393939394,-5.832659178370401
14.141414141414142,-3.6684047088243887
14.343434343434343,-1.5054307528219357
14.545454545454545,0.39662444176254597
14.747474747474747,2.874902188843918
14.94949494949495,5.398374220564054
15.15151515151515,7.557177814809579
15.353535353535353,9.23151103666147
15.555555555555555,10.54117170077183
15.757575757575758,11.018134846335904
15.959595959595958,11.333999920218805
16.161616161616163,10.118207135082168
16.363636363636363,8.08850343301444
16.565656565656564,5.5580605184840195
16.767676767676768,2.9514620096542172
16.96969696969697,-1.3862302690876738
17.171717171717173,-4.615894551413632
17.373737373737374,-8.42384980457151
17.575757575757574,-11.022829228407078
17.77777777777778,-13.495256082590744
17.97979797979798,-15.70490915937404
18.18181818181818,-16.653088551468368
18.383838383838384,-15.896554701494177
18.585858585858585,-13.993944770741361
18.78787878787879,-12.108041428140323
18.98989898989899,-8.211631381113925
19.19191919191919,-3.251477580843466
19.393939393939394,1.4632621616471746
19.595959595959595,7.159625303785401
19.7979797979798,12.5900011585731
20.0,17.363121466924447
